time,ref,meas,u,target_h,error,Target
246.10000000000002,,0.9480341076850891,0.9480341076850891,,0.20000005,1.1000011
246.20000000000002,,2.30877685546875,2.30877685546875,,0.20000005,1.1000011
246.3,,1.9017215967178345,1.9017215967178345,,0.20000005,1.8000004
246.4,,1.5112004280090332,1.5112004280090332,,0.19000006,1.0100012
246.5,,0.8987463712692261,0.8987463712692261,,0.19000006,1.0100012
246.60000000000002,,2.1092920303344727,2.1092920303344727,,0.19000006,1.7100005
246.70000000000002,,1.481039047241211,1.481039047241211,,0.17999995,0.91999185
246.8,,1.1119625568389893,1.1119625568389893,,0.17999995,0.91999185
246.9,,0.6918631792068481,0.6918631792068481,,0.17999995,1.6199995
247.0,,1.771360993385315,1.771360993385315,,0.16999996,0.8300003
247.10000000000002,,-2.81789493560791,-2.81789493560791,,-0.63000005,-11.34
247.20000000000002,,-5.457742691040039,-5.457742691040039,,-0.63000005,-11.27
247.3,,-5.94432258605957,-5.94432258605957,,-0.64000005,-6.4599996
247.4,,-4.4111857414245605,-4.4111857414245605,,-0.64000005,-6.4599996
247.5,,-4.786364555358887,-4.786364555358887,,-0.64000005,-5.76
247.60000000000002,,-4.671065330505371,-4.671065330505371,,-0.64000005,-5.76
247.70000000000002,,-3.1081314086914062,-3.1081314086914062,,-0.64000005,-5.76
247.8,,-4.068019866943359,-4.068019866943359,,-0.64000005,-5.76
247.9,,-4.370420455932617,-4.370420455932617,,-0.63000005,-4.970001
248.0,,-4.313676834106445,-4.313676834106445,,-0.62000006,-4.1800017
248.10000000000002,,-4.644713878631592,-4.644713878631592,,-0.60999995,-4.0899925
248.20000000000002,,-4.626152038574219,-4.626152038574219,,-0.59,-3.2099934
248.3,,-3.08485746383667,-3.08485746383667,,-0.58,-3.1200018
248.4,,-3.017946243286133,-3.017946243286133,,-0.56,-2.940002
248.5,,-2.264993190765381,-2.264993190765381,,-0.54,-2.0600028
248.60000000000002,,-2.8768467903137207,-2.8768467903137207,,-0.52000004,-1.880003
248.70000000000002,,-3.0085768699645996,-3.0085768699645996,,-0.50000006,-1.7000033
248.8,,-1.7603747844696045,-1.7603747844696045,,-0.47999996,-1.5199939
248.9,,-0.7804323434829712,-0.7804323434829712,,-0.45999998,-1.3399942
249.0,,-0.9619525671005249,-0.9619525671005249,,-0.44,-1.1600027
249.10000000000002,,-1.096394419670105,-1.096394419670105,,-0.42000002,-0.9800028
249.20000000000002,,-0.5530145764350891,-0.5530145764350891,,-0.39000005,-0.010003746
249.3,,0.3381544053554535,0.3381544053554535,,-0.37000006,0.16999608
249.4,,-0.8786065578460693,-0.8786065578460693,,-0.34999996,-0.349994
249.5,,-0.6358757615089417,-0.6358757615089417,,-0.32,0.6200051
249.60000000000002,,0.15699633955955505,0.15699633955955505,,-0.3,0.79999655
249.70000000000002,,0.028239451348781586,0.028239451348781586,,-0.28000003,0.27999705
249.8,,0.7654553651809692,0.7654553651809692,,-0.26,0.4600016
249.9,,1.4708445072174072,1.4708445072174072,,-0.24000001,0.6400014
250.0,,-1.0065083503723145,-1.0065083503723145,,-0.23000002,0.029997826
250.10000000000002,,0.12582135200500488,0.12582135200500488,,-0.21000004,0.20999765
250.20000000000002,,0.008295178413391113,0.008295178413391113,,-0.19,1.0900015
250.3,,1.078487753868103,1.078487753868103,,-0.18,0.4800021
250.4,,0.1362268328666687,0.1362268328666687,,-0.16000003,0.65999776
250.5,,1.13748300075531,1.13748300075531,,-0.13999999,1.5400016
250.60000000000002,,1.6636273860931396,1.6636273860931396,,-0.120000005,1.7200015
250.70000000000002,,1.009236216545105,1.009236216545105,,-0.110000014,1.1099979
250.8,,1.5898723602294922,1.5898723602294922,,-0.09000003,1.2899977
250.9,,1.4712533950805664,1.4712533950805664,,-0.07999998,1.3800024
251.0,,1.3363490104675293,1.3363490104675293,,-0.060000002,1.5600022
251.10000000000002,,1.201869010925293,1.201869010925293,,-0.050000012,1.6499978
251.20000000000002,,1.2628936767578125,1.2628936767578125,,-0.04000002,1.0399984
251.3,,1.1638047695159912,1.1638047695159912,,-0.030000031,1.1299984
251.4,,0.6929555535316467,0.6929555535316467,,-0.02000004,1.2199982
251.5,,1.4259772300720215,1.4259772300720215,,-0.02000004,0.51999897
251.60000000000002,,1.2646150588989258,1.2646150588989258,,-0.00999999,0.6100036
251.70000000000002,,0.30528920888900757,0.30528920888900757,,-0.00999999,0.6100036
251.8,,0.8838825225830078,0.8838825225830078,,0.0,0.69999933
251.9,,0.3242991864681244,0.3242991864681244,,0.0,0.69999933
252.0,,0.2579277753829956,0.2579277753829956,,0.0,0.0
252.10000000000002,,0.6593373417854309,0.6593373417854309,,0.00999999,0.78999925
252.20000000000002,,0.9227973818778992,0.9227973818778992,,0.00999999,0.78999925
252.3,,0.5607684254646301,0.5607684254646301,,0.00999999,0.089999914
252.4,,0.46105289459228516,0.46105289459228516,,0.00999999,0.089999914
252.5,,0.10519088804721832,0.10519088804721832,,0.00999999,0.089999914
252.60000000000002,,0.5801898241043091,0.5801898241043091,,0.00999999,0.089999914
252.70000000000002,,0.34593552350997925,0.34593552350997925,,0.00999999,0.089999914
252.8,,-0.038286492228507996,-0.038286492228507996,,0.00999999,0.089999914
252.9,,0.24398157000541687,0.24398157000541687,,0.0,-0.69999933
253.0,,-0.0072944313287734985,-0.0072944313287734985,,0.0,-0.69999933
253.10000000000002,,-0.137504443526268,-0.137504443526268,,0.0,0.0
253.20000000000002,,0.14700019359588623,0.14700019359588623,,-0.00999999,-0.78999925
253.3,,-0.05754971504211426,-0.05754971504211426,,-0.00999999,-0.78999925
253.4,,0.060055509209632874,0.060055509209632874,,-0.00999999,-0.089999914
253.5,,-0.10260403156280518,-0.10260403156280518,,-0.02000004,-0.88000387
253.60000000000002,,-0.061712004244327545,-0.061712004244327545,,-0.02000004,-0.88000387
253.70000000000002,,0.013305090367794037,0.013305090367794037,,-0.02000004,-0.18000036
253.8,,-0.6197683215141296,-0.6197683215141296,,-0.030000031,-0.9699996
253.9,,-0.447587251663208,-0.447587251663208,,-0.030000031,-0.9699996
254.0,,-0.24048066139221191,-0.24048066139221191,,-0.030000031,-0.27000028
254.10000000000002,,-0.258340448141098,-0.258340448141098,,-0.04000002,-1.0599996
254.20000000000002,,-0.5442299842834473,-0.5442299842834473,,-0.04000002,-1.0599996
254.3,,-0.6320456266403198,-0.6320456266403198,,-0.04000002,-0.3600002
254.4,,-0.23764553666114807,-0.23764553666114807,,-0.050000012,-1.1499995
254.5,,-0.3479936122894287,-0.3479936122894287,,-0.050000012,-1.1499995
254.60000000000002,,-0.5906878113746643,-0.5906878113746643,,-0.060000002,-1.2399993
254.70000000000002,,-0.43981611728668213,-0.43981611728668213,,-0.060000002,-1.2399993
254.8,,-0.3543368875980377,-0.3543368875980377,,-0.060000002,-0.54
254.9,,-0.8102786540985107,-0.8102786540985107,,-0.06999999,-1.3299993
255.0,,-0.3373032510280609,-0.3373032510280609,,-0.06999999,-1.3299993
255.10000000000002,,-0.39963579177856445,-0.39963579177856445,,-0.07999998,-1.4199991
255.20000000000002,,-0.8264541029930115,-0.8264541029930115,,-0.07999998,-1.4199991
255.3,,-0.5619890689849854,-0.5619890689849854,,-0.07999998,-0.71999985
255.4,,-0.20864078402519226,-0.20864078402519226,,-0.07999998,-0.71999985
255.5,,-0.7347795963287354,-0.7347795963287354,,-0.09000003,-1.5100038
255.60000000000002,,-0.5071855783462524,-0.5071855783462524,,-0.09000003,-1.5100038
255.70000000000002,,-0.487667977809906,-0.487667977809906,,-0.09000003,-0.8100003
255.8,,-0.6630663871765137,-0.6630663871765137,,-0.09000003,-0.8100003
255.9,,-0.47002410888671875,-0.47002410888671875,,-0.09000003,-0.8100003
256.0,,-0.3772887587547302,-0.3772887587547302,,-0.09000003,-0.8100003
256.1,,-0.8221721649169922,-0.8221721649169922,,-0.09000003,-0.8100003
256.2,,-0.3434664309024811,-0.3434664309024811,,-0.09000003,-0.8100003
256.3,,-0.3955312967300415,-0.3955312967300415,,-0.09000003,-0.8100003
256.40000000000003,,-0.8316254019737244,-0.8316254019737244,,-0.09000003,-0.8100003
256.5,,-0.5646687746047974,-0.5646687746047974,,-0.09000003,-0.8100003
256.6,,-0.2027311623096466,-0.2027311623096466,,-0.09000003,-0.8100003
256.7,,-0.7317172884941101,-0.7317172884941101,,-0.09000003,-0.8100003
256.8,,-0.5128968954086304,-0.5128968954086304,,-0.09000003,-0.8100003
256.90000000000003,,-0.49062755703926086,-0.49062755703926086,,-0.09000003,-0.8100003
257.0,,-0.6573017835617065,-0.6573017835617065,,-0.09000003,-0.8100003
257.1,,-0.4743351340293884,-0.4743351340293884,,-0.09000003,-0.8100003
257.2,,-0.3795227110385895,-0.3795227110385895,,-0.09000003,-0.8100003
257.3,,-0.8160315752029419,-0.8160315752029419,,-0.07999998,-0.019996345
257.40000000000003,,-0.34028440713882446,-0.34028440713882446,,-0.07999998,-0.019996345
257.5,,-0.40118059515953064,-0.40118059515953064,,-0.07999998,-0.71999985
257.6,,-0.8345528244972229,-0.8345528244972229,,-0.07999998,-0.71999985
257.7,,-0.5588876008987427,-0.5588876008987427,,-0.07999998,-0.71999985
